c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,d1,d2,d3,,ISI_EH_16,ISI_EW_16,EH_16,EW_16
1.087027891,42.77536042,46.2851159,0.867084829,27.9903805,8.781415545,4.664050154,25.22709073,46.06530235,0.207620658,0.175928443,-1,-1,1,,0.336875,6.42E-11,0.166829,4.59E-11
1.085605817,41.48171283,46.50934861,0.898669292,39.7243384,7.032728905,4.916316272,17.89523707,45.82385842,0.214045912,0.005089787,1,0,0,,0.300865,6.31E-11,0.187471,5.34E-11
1.113399634,30.10625989,36.57933495,0.857172438,31.65638772,8.173368056,4.52401354,25.887939,40.20636497,0.222758022,0.193412277,0,-1,1,,0.390566,6.98E-11,0.222778,5.54E-11
1.072627574,41.91012089,47.97250738,0.88003936,26.84213627,6.997391887,4.905631786,27.63150901,45.487788,0.226258023,0.004139088,1,0,1,,0.328779,6.85E-11,0.200588,5.42E-11
1.092044049,43.80268869,41.66598468,0.889399075,33.80221502,6.306884567,4.811019234,15.7687515,42.26638312,0.254163794,0.129037975,1,1,-1,,0.339198,6.62E-11,0.207636,5.61E-11
1.16157604,34.81546192,46.33915478,0.89555157,37.91072893,8.994093053,4.593068635,14.47739872,45.7527337,0.25756136,0.033389238,-1,0,-1,,0.31823,5.94E-11,0.161552,4.55E-11
1.158689711,40.66201705,35.85430606,0.877261738,28.03798895,6.598245816,4.847549401,25.01679609,40.83911699,0.255758215,0.010042219,0,-1,-1,,0.377085,6.70E-11,0.22547,5.19E-11
1.117397841,30.64809453,47.36592926,0.896382495,41.4306332,10.26705656,4.213975905,25.18120381,49.4973282,0.225926606,-0.086492561,1,0,0,,0.315491,6.48E-11,0.199683,5.40E-11
1.111372316,33.17236833,41.09730228,0.872476635,40.19877117,7.718651904,4.251154972,20.92140986,45.16625514,0.24061961,-0.105281433,0,-1,1,,0.317977,6.83E-11,0.193497,5.48E-11
1.120303034,49.24281657,36.10297021,0.86415949,26.50343816,13.00884268,4.346946165,13.07572349,47.52052444,0.29291891,-0.030427613,1,1,1,,0.344115,6.84E-11,0.208042,5.84E-11
1.099177281,43.77648798,35.3129513,0.877575906,33.91255595,10.69887506,4.851716418,24.31430933,48.82387266,0.227935505,-0.100017719,0,-1,1,,0.340253,6.62E-11,0.209576,5.36E-11
1.085477866,30.16710015,42.51929839,0.868590852,28.65801533,8.07342899,4.264252247,15.20530367,42.2776821,0.209641054,0.017642033,1,0,-1,,0.349394,6.42E-11,0.215287,5.26E-11
1.150286257,36.93280249,46.60159867,0.884195966,39.21659415,13.39883414,4.747050997,25.86770651,40.74017559,0.218868538,-0.074379363,0,0,1,,0.315423,6.29E-11,0.204214,5.48E-11
1.100105695,39.30609894,33.5241399,0.867211374,27.17052722,8.587312979,4.695350618,12.05258009,42.84363551,0.207284645,0.084304812,0,0,0,,0.406059,6.83E-11,0.260985,5.72E-11
1.150793462,49.56661084,41.87468295,0.861244996,29.65297763,9.948214086,4.938211877,23.30500905,41.81400059,0.251600932,-0.036350926,-1,1,-1,,0.320422,6.50E-11,0.172567,4.97E-11
1.153573512,32.088312,35.48203915,0.887966425,41.57193861,12.47064705,4.613389482,26.57290834,43.78638266,0.223980801,-0.023065578,-1,-1,1,,0.325456,6.00E-11,0.170241,4.54E-11
1.095971227,42.88718285,46.65798613,0.883569833,38.5396956,13.35921873,4.758780669,20.2140007,47.42195612,0.299058884,0.069542007,0,1,0,,0.310911,6.01E-11,0.197512,5.18E-11
1.139380235,32.70664052,45.07751285,0.89645892,27.32704858,13.37770746,4.7840114,16.54813528,40.34779645,0.259333002,-0.144001466,0,1,0,,0.320128,6.82E-11,0.188092,5.75E-11
1.154730532,42.86960885,32.65902934,0.859720617,35.99221068,10.21321913,4.36123118,19.11212823,42.46567694,0.299838917,0.153317938,-1,1,0,,0.371762,6.43E-11,0.215632,4.96E-11
1.140763679,34.93075957,33.42209933,0.854806571,40.10358458,7.791297931,4.149532146,22.9574736,47.54040228,0.290553634,-0.006389132,1,0,1,,0.351513,7.00E-11,0.219033,5.56E-11
1.138521116,30.93684395,36.87265174,0.854357627,32.40539162,7.59484914,4.548683174,16.35224289,41.91272781,0.260178565,-0.007757599,-1,0,1,,0.364042,6.80E-11,0.207684,5.18E-11
1.10481954,38.38024705,47.15131757,0.880562541,29.22876723,8.134294513,4.369735937,24.8063238,45.09517368,0.221261754,0.032224478,0,1,1,,0.35011,7.02E-11,0.213538,5.74E-11
1.154238668,32.52658172,47.8792593,0.87866556,27.2082435,13.39759021,4.695170909,16.65054152,40.11311783,0.28278302,-0.121275827,1,-1,0,,0.300357,6.59E-11,0.162672,5.06E-11
1.157705759,35.24130653,36.9205925,0.871450116,39.592318,9.010472947,4.702174566,25.16134346,48.94669031,0.293852616,0.14894046,1,0,-1,,0.358655,6.58E-11,0.208739,5.44E-11
1.111921613,41.01667744,41.23875127,0.874279036,40.62490988,12.29076119,4.183994613,29.83678519,41.91260956,0.226939114,-0.139526125,1,0,0,,0.303934,6.45E-11,0.195823,5.32E-11
1.093018458,37.4552754,47.58219533,0.85834642,35.76293266,9.583082036,4.628324449,12.9656892,43.09330178,0.209091131,-0.014620611,0,1,-1,,0.307823,6.82E-11,0.186612,5.41E-11
1.155865312,46.42769702,45.95447242,0.869979829,34.14940565,8.057649076,4.646289182,20.033602,44.96406407,0.254096306,0.032184874,0,1,1,,0.347678,6.72E-11,0.219891,5.66E-11
1.113132777,45.96974346,38.54774324,0.852181604,39.33458955,9.878329028,4.53062647,15.18301471,44.43003388,0.214347193,-0.183504881,0,-1,0,,0.298292,6.80E-11,0.185053,5.68E-11
1.162982944,35.23902623,34.17758014,0.88440282,31.98289798,10.98463951,4.735801414,23.91796913,42.26913534,0.278337302,-0.171612067,1,0,0,,0.336412,6.76E-11,0.199158,5.25E-11
1.145480939,33.24690826,38.48015447,0.850309892,28.60563588,11.42287109,4.775129726,28.38345408,44.20225662,0.26103284,-0.003182881,1,1,0,,0.356406,6.78E-11,0.209906,5.70E-11
1.069207519,38.96549457,43.0311974,0.883843646,30.69496522,13.01980361,4.794101341,27.36698747,49.37151903,0.223500392,0.086913952,0,1,0,,0.344817,6.77E-11,0.203628,5.27E-11
1.071061919,36.07249213,39.72877573,0.868221017,29.17557185,11.58947463,4.932771904,13.79744376,42.30137638,0.228484652,0.067189223,1,-1,1,,0.329154,6.61E-11,0.184509,5.51E-11
1.105328367,45.31195238,33.53034144,0.873009022,30.68184298,10.10732512,4.222170886,20.02795232,45.16387951,0.234420628,0.021860694,1,1,0,,0.370855,6.76E-11,0.233336,5.57E-11
1.138095745,43.27759832,37.69074573,0.853828945,39.33875234,13.40995651,4.310746865,12.0274273,44.79636979,0.261534174,0.061138549,1,0,1,,0.348715,6.35E-11,0.231676,5.44E-11
1.127022627,43.5733108,43.73192271,0.892170541,35.20193788,6.266602141,4.93937288,19.51011499,44.67208449,0.261906392,-0.08941698,0,1,1,,0.330702,6.78E-11,0.213276,5.77E-11
1.157608871,43.15806896,34.135844,0.86867565,29.41188256,9.546604144,4.285645716,13.7624681,43.20459876,0.213448339,-0.185989996,0,1,1,,0.353793,7.00E-11,0.221705,6.01E-11
1.116506032,42.09265172,35.14353009,0.867526256,33.25702952,8.022704887,4.404226074,16.69523763,46.62616208,0.238943534,-0.013685185,0,-1,0,,0.36775,6.87E-11,0.223601,5.82E-11
1.092564209,41.57788758,38.6504621,0.872859169,29.35302036,10.09352314,4.47892986,21.68693865,45.15527986,0.271231617,-0.061827602,0,1,0,,0.347412,6.89E-11,0.209145,5.97E-11
1.089590789,48.37892373,38.3053368,0.890757263,40.08784424,11.21513998,4.790727951,28.15559636,44.98485948,0.242175829,0.091416903,-1,0,1,,0.307707,6.07E-11,0.164529,4.54E-11
1.124511047,31.40224986,44.91296503,0.860102228,29.44013932,12.99431958,4.829209623,26.16879799,49.78476899,0.2935746,-0.148273626,0,1,0,,0.321731,6.80E-11,0.189959,5.47E-11
1.113491744,36.08329766,46.24780236,0.856865649,26.76755926,13.81968382,4.608376289,17.12790811,43.31805154,0.213838321,0.196506622,-1,0,-1,,0.335884,6.45E-11,0.163123,5.02E-11
1.153738099,34.83294626,37.31904374,0.858270735,34.20853425,13.83774822,4.636649232,23.96031472,46.71173987,0.219111821,-0.103646175,0,-1,-1,,0.336299,6.69E-11,0.20086,5.61E-11
1.116757799,39.33892023,37.18550863,0.886001683,30.41547709,13.16467938,4.210468031,28.58939312,41.03516738,0.219298196,-0.019061943,0,-1,-1,,0.364532,6.61E-11,0.207605,5.33E-11
1.154901556,36.15060951,42.5187902,0.866946677,26.25821525,10.99543009,4.314262286,15.50165006,48.08852776,0.261735035,0.118175049,1,0,-1,,0.376319,6.74E-11,0.223533,5.24E-11
1.093201143,30.94354397,45.65523663,0.888216472,26.07200869,11.59879012,4.3174938,18.47413635,47.80742787,0.298651646,-0.10177481,1,1,0,,0.329854,6.66E-11,0.200625,5.68E-11
1.11341663,38.00670692,40.93216994,0.876463231,36.52842965,9.973835091,4.716845618,17.63143284,42.14376462,0.290717699,0.023041126,-1,-1,1,,0.307785,6.17E-11,0.158518,4.46E-11
1.069568398,32.43932119,42.90237276,0.890435517,39.17569007,9.464762602,4.622387122,26.5361597,49.57583465,0.28797508,-0.044595677,0,0,1,,0.308706,7.07E-11,0.186905,5.85E-11
1.162815055,32.74096174,46.53981542,0.876065578,37.43820377,12.27736594,4.40121223,27.79833597,42.58011021,0.208357462,0.103748303,0,1,1,,0.335055,6.60E-11,0.203432,5.67E-11
1.156174902,48.52895625,37.98514454,0.867073048,30.09098831,9.766339829,4.970456664,20.97958716,42.39074092,0.22079148,0.170683632,1,1,1,,0.370528,6.64E-11,0.226714,5.62E-11
1.135460002,44.09563445,41.42234827,0.880936313,26.73596321,8.849291289,4.17178316,17.86388373,47.10568677,0.207247765,0.159603308,0,0,-1,,0.389458,6.61E-11,0.234962,5.33E-11
1.10209769,31.79548339,33.60762982,0.857348669,37.27688181,13.54512194,4.784486599,19.05973965,47.6781407,0.283593014,-0.175408937,1,1,0,,0.308585,6.35E-11,0.205054,5.37E-11
1.097721381,44.84557703,36.1668304,0.895526452,29.87599496,12.297968,4.459048805,27.98327614,42.88128671,0.257639384,-0.193850477,1,-1,-1,,0.297623,6.26E-11,0.160958,4.94E-11
1.147185421,30.67128308,42.2545649,0.878182391,40.85459324,13.35290892,4.323991827,16.77927656,46.57426581,0.228226871,-0.129670934,1,-1,0,,0.305447,6.25E-11,0.190538,5.11E-11
1.083929674,30.55744001,39.4733909,0.87442814,32.77939333,13.90692952,4.679182026,22.12056797,40.86456638,0.245235314,-0.172110527,-1,1,0,,0.2914,6.34E-11,0.164556,5.21E-11
1.115382281,30.31180653,34.2644261,0.880946465,36.81842835,10.82979847,4.325877145,13.19134391,46.77274924,0.276833963,-0.152289994,-1,-1,0,,0.305936,6.22E-11,0.163459,4.71E-11
1.140622817,45.46376626,33.75956059,0.87432347,26.09159989,11.00729639,4.873086009,27.48311286,49.37277411,0.278383828,-0.027184517,0,-1,-1,,0.375287,6.44E-11,0.225388,5.23E-11
1.144068489,49.67110575,37.87602532,0.851794749,34.12385686,8.819994978,4.258455783,28.81743745,41.19618071,0.265426073,-0.132508211,0,-1,-1,,0.333415,6.66E-11,0.190209,5.33E-11
1.146310434,35.16211099,43.16811332,0.881394685,37.45276315,8.00663718,4.553621933,18.1584144,41.80299472,0.247550685,0.164849293,0,-1,0,,0.355346,6.20E-11,0.209785,5.07E-11
1.123460864,42.61779785,40.78799457,0.852251498,39.8986756,6.998347143,4.762767025,20.13163758,47.10274561,0.286112846,0.078628691,-1,0,0,,0.337418,6.03E-11,0.186091,4.80E-11
1.152056962,39.74139991,33.46876159,0.868929513,29.06268368,12.10812788,4.725833835,22.43153759,47.68841154,0.23693641,-0.052329246,1,1,-1,,0.352599,6.45E-11,0.204996,5.24E-11
1.136687614,39.0460615,44.99065185,0.85773056,35.43770302,8.988546684,4.322370735,16.57793745,47.43747174,0.232886457,-0.108833688,1,-1,-1,,0.313257,6.37E-11,0.18343,5.02E-11
1.15720233,38.32588672,40.55034197,0.868603027,29.74170692,6.818748217,4.149663899,27.71169446,41.72969909,0.253895167,0.191489666,-1,0,1,,0.380782,6.50E-11,0.18592,4.52E-11
1.083399646,41.91527103,44.02185147,0.853994353,33.24363559,12.33461919,4.749600956,24.21416303,47.66689295,0.258210252,-0.050041223,-1,0,1,,0.303392,6.43E-11,0.173057,4.93E-11
1.111376016,35.60852682,37.42809125,0.894008274,34.58159741,6.58995277,4.705041252,25.13561792,43.95609548,0.234753401,-0.156986988,0,-1,0,,0.328211,6.66E-11,0.194443,5.66E-11
1.121329619,35.25644831,46.6882668,0.892532265,36.45772581,13.00670151,4.972019424,22.63416411,49.80131717,0.254926227,-0.082561769,0,-1,1,,0.299509,6.59E-11,0.176105,5.61E-11
1.115790343,38.10172622,41.59641272,0.874034874,30.58724454,11.00150518,4.824860658,13.41745892,44.23623382,0.264500203,-0.197086464,1,-1,-1,,0.287396,6.40E-11,0.157953,5.28E-11
1.154235576,43.88042064,43.99630039,0.876164769,41.60746853,7.224688215,4.960234751,29.92077162,40.78553428,0.233688442,0.197097447,-1,1,-1,,0.317324,5.75E-11,0.157011,4.40E-11
1.109342742,46.46696896,36.60985005,0.875604716,33.45766815,8.663543987,4.574373602,13.44920669,42.21195182,0.23359591,0.187549667,0,0,-1,,0.382537,6.76E-11,0.228986,5.67E-11
1.110742107,49.22626144,41.17788934,0.85233078,36.53942358,6.118190551,4.768224214,19.57268154,45.33884696,0.278883155,0.162238046,1,1,-1,,0.351419,6.47E-11,0.21802,5.35E-11
1.165354499,46.04152923,32.04068183,0.880004269,30.62153643,11.67772594,4.374989414,22.00561072,49.18069198,0.224787027,-0.155263448,0,1,0,,0.360779,6.59E-11,0.228225,5.44E-11
1.118020746,48.27431696,34.86781291,0.862793922,26.54393329,6.122973961,4.587996871,27.39648519,44.46522814,0.223563715,0.17461362,0,0,1,,0.420469,7.09E-11,0.263064,5.72E-11
1.128587556,47.29152322,34.04981417,0.872061919,39.72086352,13.18554892,4.889537502,23.25849598,47.58111822,0.267549837,0.138065392,-1,0,-1,,0.348544,5.88E-11,0.192911,4.74E-11
1.129911407,33.43779504,42.40831986,0.872767001,26.94161027,10.28690251,4.495362936,27.74507546,46.60723302,0.226078812,-0.113293818,-1,-1,-1,,0.326695,6.54E-11,0.173503,4.75E-11
1.076398986,39.38288277,37.59679514,0.878867451,26.91107188,7.999337817,4.561065116,18.76724738,46.26901959,0.237321993,-0.015874746,-1,-1,0,,0.348062,6.73E-11,0.180748,5.20E-11
1.090088223,35.99178344,33.8445496,0.888621969,38.70212703,6.351486823,4.244865148,26.45143928,49.10476747,0.236919079,0.070124193,0,-1,-1,,0.38,6.49E-11,0.229652,5.13E-11
1.08566604,47.4246464,45.19530116,0.862500645,35.48559129,11.88610375,4.895459351,20.4191035,41.34620797,0.210939512,0.011870934,-1,1,1,,0.2907,6.04E-11,0.16447,4.93E-11
1.071595527,42.41791825,32.53325128,0.851059185,27.20334852,8.944228481,4.443577094,25.80546246,48.45946732,0.272720079,0.153773274,-1,0,-1,,0.384977,6.97E-11,0.20502,5.19E-11
1.124156917,48.7976865,46.50862978,0.872421842,33.67561762,12.85327423,4.458565501,28.95599595,42.93311958,0.225900743,-0.156428786,1,1,0,,0.279637,6.77E-11,0.169148,5.58E-11
1.091371011,40.75507283,47.68379811,0.860386486,34.75231977,13.02712428,4.630695699,27.03497126,42.39285522,0.207307973,0.181186562,-1,0,0,,0.310793,6.10E-11,0.162001,4.74E-11
1.077899367,46.04792992,42.41624093,0.893255707,36.07599305,8.385426317,4.938333745,24.46143684,48.76636772,0.281549229,-0.145599071,-1,-1,-1,,0.269311,5.67E-11,0.133197,4.15E-11
1.136607911,43.62011986,44.09273531,0.889982531,41.06313715,6.521178034,4.557753547,20.99382562,47.00764216,0.299560337,0.163192473,0,-1,0,,0.32989,6.47E-11,0.192086,5.05E-11
1.096355382,36.71509013,45.12273127,0.868080684,31.20599962,9.557630424,4.349408539,25.48209453,44.52675835,0.216392352,0.196184305,-1,1,-1,,0.341578,6.67E-11,0.171529,4.88E-11
1.100466397,36.03518239,35.60521826,0.871287191,37.12192835,10.8192524,4.263314832,16.76211145,45.98250109,0.285804672,-0.034833552,0,0,0,,0.34274,6.77E-11,0.220522,5.92E-11
1.088251487,36.4677688,43.06704694,0.885047439,29.57360924,9.171965117,4.729396917,24.97034894,41.30515747,0.260937403,0.154426667,0,1,1,,0.357787,6.70E-11,0.210436,5.80E-11
1.124902804,36.14417895,43.92224677,0.898884842,40.47397911,12.9728254,4.100263024,22.4870926,42.62719992,0.281300579,0.009391453,0,-1,-1,,0.32263,6.24E-11,0.193871,5.15E-11
1.156056695,40.47489907,46.2581623,0.872486071,34.9839975,12.49987636,4.462854583,22.23602757,48.98461278,0.248462263,0.036235654,0,0,-1,,0.327196,6.77E-11,0.190639,5.54E-11
1.160304606,47.66503194,44.12350835,0.88556155,39.10712152,6.848654438,4.442929987,21.82422881,48.58509396,0.214640236,0.085615811,-1,0,-1,,0.332823,5.91E-11,0.174047,4.49E-11
1.125763382,42.17439943,37.96190139,0.895791111,37.42248187,11.34639531,4.299318821,26.63175324,44.95854311,0.250837092,-0.166106648,1,-1,-1,,0.278718,6.60E-11,0.1527,5.04E-11
1.110393484,47.26402491,42.88378234,0.859471238,35.34517282,13.552052,4.556714232,29.41324381,43.66267028,0.22907489,0.135940224,-1,1,-1,,0.311814,6.21E-11,0.161606,4.87E-11
1.153639181,34.0333249,43.5112318,0.879605328,40.3121854,7.195566393,4.786724464,24.41919483,47.95015784,0.245328749,-0.108627633,0,1,-1,,0.314471,6.89E-11,0.194376,5.81E-11
1.095272169,36.08605837,45.4442742,0.876857881,35.01734336,8.273343213,4.850742482,24.68875362,48.78139561,0.213152668,0.139839135,1,0,-1,,0.340548,6.35E-11,0.205546,5.08E-11
1.071877906,47.5425777,35.83586404,0.894283218,32.06895894,12.74333878,4.585651721,22.15515813,49.84021297,0.296374753,-0.154270271,0,1,1,,0.310521,6.37E-11,0.197866,5.32E-11
1.103081461,35.01092517,39.17272945,0.856317646,34.18509183,12.92465752,4.417118133,14.80152777,43.07261152,0.274287455,-0.163489455,0,1,0,,0.304698,6.77E-11,0.196845,5.73E-11
1.140224839,42.27843924,43.84413998,0.850452486,37.52756229,8.564674011,4.669674797,12.96906026,45.56434237,0.294159813,-0.071965716,0,0,-1,,0.326172,6.50E-11,0.20617,5.57E-11
1.118940336,38.1542272,41.11445192,0.853415932,31.79008468,10.16527172,4.176342019,20.41764293,47.72229678,0.244300341,-0.043629483,1,0,0,,0.354623,6.91E-11,0.216318,5.74E-11
1.093954316,31.03703348,44.18914668,0.874288945,28.58154722,6.528628484,4.782110415,22.59142054,45.58764781,0.220632488,0.037736236,1,0,1,,0.352322,6.63E-11,0.219719,5.31E-11
1.160087925,44.50958107,41.38557557,0.893264758,41.94510314,12.92086472,4.261264283,24.50395367,42.96231228,0.205953369,-0.156782537,0,0,0,,0.31604,6.38E-11,0.203631,5.63E-11
1.142946045,45.30993921,36.93076435,0.886768894,38.99517445,7.893554602,4.156541357,23.19679324,49.43937763,0.234766096,-0.026549494,0,-1,0,,0.353478,6.64E-11,0.218656,5.45E-11
1.09438935,43.84147312,34.93751927,0.886605628,38.00472591,9.640572876,4.778625358,14.79019437,46.60518894,0.22939113,-0.022094437,1,-1,-1,,0.317002,6.39E-11,0.18468,5.20E-11
1.149856412,48.01023546,37.09244411,0.858954101,33.33986156,11.43184747,4.472979047,13.01734839,48.54027011,0.288562191,0.155295104,-1,-1,-1,,0.358839,6.49E-11,0.18422,4.87E-11
1.114386333,45.59934027,38.38750914,0.863312766,30.33737043,11.17751343,4.136229864,18.91945046,46.82927667,0.269363631,0.148034595,-1,0,1,,0.35905,6.86E-11,0.188004,5.21E-11
1.144821308,33.52902611,35.84838418,0.897161159,36.64581172,8.116698213,4.253112027,14.66461919,49.09969119,0.277615988,-0.084772876,0,0,1,,0.367688,6.70E-11,0.240937,5.65E-11
1.141391886,47.2512913,41.81881383,0.896974829,35.6897461,6.818298964,4.990445689,29.76268078,49.00751125,0.273179262,0.185447987,-1,1,-1,,0.349581,6.30E-11,0.18154,4.61E-11
1.166097629,30.41516308,34.62926731,0.894235681,27.86664774,9.637300305,4.848212154,24.49633192,46.95256283,0.257865973,-0.166467661,1,0,-1,,0.342958,6.28E-11,0.201792,5.22E-11
1.093440441,45.26499182,45.98405762,0.874961159,35.25824906,11.01666135,4.446604102,21.35222914,43.91816284,0.225281842,0.028121849,0,1,-1,,0.307445,6.42E-11,0.184414,5.40E-11
1.159499378,33.34815246,44.17412278,0.87112619,35.45088933,10.78567546,4.114472789,26.34008432,40.47651571,0.206942599,-0.016788956,1,0,1,,0.34272,6.75E-11,0.214852,5.58E-11
1.143002692,47.28080426,43.32683953,0.897400861,26.75189753,12.99191114,4.827186383,12.72879409,48.20760321,0.25213526,0.058421042,1,-1,-1,,0.31972,6.52E-11,0.162007,5.01E-11
1.119219947,45.40282856,39.079171,0.855330071,38.23835144,11.48493302,4.807864903,26.83816562,46.64587455,0.245152579,-0.034871247,0,0,1,,0.330115,6.64E-11,0.208314,5.82E-11
1.108479329,42.24367728,36.69731372,0.894683136,37.16449719,9.416384753,4.518650802,20.90331542,40.52057049,0.228217675,-0.164929232,1,0,1,,0.295333,6.58E-11,0.18277,5.37E-11
1.109247797,46.45109861,47.3335064,0.87682457,31.78636881,12.37199388,4.958634198,20.89113299,42.15360352,0.257963199,-0.144264832,1,-1,0,,0.289878,6.40E-11,0.172565,5.11E-11
1.14630448,43.48789021,44.52944238,0.883152402,27.10885577,9.069451601,4.175225105,28.37704678,49.6087444,0.287001743,-0.083527628,0,-1,-1,,0.343565,6.55E-11,0.199736,5.08E-11
1.097093692,42.62990273,45.81952163,0.885301571,30.34120098,10.00567047,4.815739723,22.87527114,43.85880741,0.274546059,-0.145225037,1,0,-1,,0.283975,6.55E-11,0.160362,5.48E-11
1.165991257,31.67884527,44.68201082,0.861493273,32.06455643,7.170896059,4.436169537,12.45758183,47.84396965,0.234033501,-0.061432278,-1,-1,1,,0.335408,6.40E-11,0.175555,4.82E-11
1.132392311,49.60770825,39.96112495,0.870006576,27.85379172,7.716282573,4.384821103,26.08392791,47.92716645,0.277512283,0.069865547,-1,-1,1,,0.355125,6.61E-11,0.177811,4.85E-11
1.071712644,31.10752049,38.63150646,0.85249723,29.13113112,6.119419741,4.831193877,18.02582921,42.64407034,0.201991395,-0.187489312,-1,0,1,,0.322643,6.95E-11,0.172145,5.16E-11
1.07534175,39.46185893,33.22761719,0.878909192,37.05648895,11.39727165,4.120415392,28.70100975,40.37084351,0.218248167,0.040328585,0,-1,1,,0.343605,6.98E-11,0.202695,5.55E-11
1.143101765,34.63811951,44.83689221,0.897710133,33.88518645,10.50231889,4.447886642,17.02798362,41.95259781,0.255603291,0.119507211,0,0,1,,0.366023,6.50E-11,0.233587,5.39E-11
1.15423387,30.78669872,39.08314691,0.875044388,41.59527524,8.334719194,4.86268419,27.30585221,43.94571873,0.26288008,-0.033979568,0,-1,-1,,0.325885,6.39E-11,0.194128,5.27E-11
1.157954999,47.84556663,32.9722777,0.851247665,37.34797899,6.249135208,4.946018971,27.60577126,45.78663777,0.282223994,0.046891057,0,0,1,,0.391649,6.68E-11,0.257179,5.47E-11
1.118034437,44.00915671,37.32617328,0.887478366,28.57611624,6.602529122,4.168544847,12.26433191,49.6902451,0.273606929,-0.132724032,-1,1,-1,,0.334125,6.81E-11,0.190119,5.12E-11
1.100155997,42.44721507,45.58608481,0.880519593,36.21384612,7.53102008,4.939300992,23.84794087,40.52986394,0.294407304,-0.159218075,0,1,0,,0.303595,6.70E-11,0.193654,5.60E-11
1.124897651,33.86328636,32.25091615,0.857448835,36.61260035,11.2660435,4.642604023,23.81232613,49.0403227,0.225606694,0.166517239,-1,-1,1,,0.378036,6.31E-11,0.200133,4.85E-11
1.092943982,40.53017647,40.89093068,0.883387805,29.34129343,11.59550428,4.901751153,24.33563307,46.73501071,0.257253592,0.163021521,1,1,1,,0.356174,6.60E-11,0.214661,5.38E-11
1.127063877,38.92799244,38.38615255,0.853537328,41.17051623,6.771994034,4.719863039,17.91605202,42.60732598,0.283409109,-0.07194008,1,0,0,,0.315508,6.66E-11,0.200436,5.54E-11
1.126886359,45.86807352,46.58064974,0.863495764,38.04109817,12.06293476,4.551071399,14.61905114,43.95470726,0.213774072,0.034939471,0,0,1,,0.31579,6.64E-11,0.199507,5.72E-11
1.088857493,43.58312705,39.54572702,0.895683466,28.74929873,10.2753473,4.876324339,29.90209421,47.18336761,0.225635076,-0.060474621,0,0,0,,0.343425,6.87E-11,0.209946,5.76E-11
1.108761859,42.45780717,46.80520161,0.890202884,26.29455653,8.794215954,4.519808111,15.83406818,40.22920329,0.275100828,0.076285138,0,1,-1,,0.338219,6.51E-11,0.198387,5.18E-11
1.077946329,32.59112324,36.47145409,0.862770666,33.41631556,9.369814923,4.625916706,23.76395709,41.98737097,0.251016826,0.026405197,1,1,1,,0.358926,6.61E-11,0.233581,5.51E-11
1.105665527,46.97207704,41.71153465,0.876018813,37.781998,9.480002961,4.658596383,18.40599391,48.84749859,0.293998122,-0.137964242,0,1,0,,0.298539,7.06E-11,0.189397,5.87E-11
1.127825369,41.09906185,33.2995536,0.897928477,34.02213432,9.999131834,4.589975328,24.38224147,46.77132988,0.234870043,-0.114756011,-1,0,0,,0.340987,6.85E-11,0.185483,5.02E-11
1.127435147,45.48229464,41.87713374,0.873330765,30.40421644,6.84590536,4.451551965,24.46038046,40.48348444,0.256507971,-0.177625347,-1,-1,0,,0.298143,6.52E-11,0.142891,4.62E-11
1.080769223,40.11421895,47.20200193,0.850404697,32.1328452,7.1212215,4.923043002,18.79454585,47.20049471,0.253793262,-0.025937393,0,0,-1,,0.318558,6.59E-11,0.190323,5.69E-11
1.077570031,47.41283026,34.60255069,0.887942102,36.17096959,9.665770889,4.146375145,17.53126599,45.29233736,0.246875605,0.05087176,1,0,-1,,0.339584,6.53E-11,0.205798,5.23E-11
1.097562719,47.95519179,47.27082907,0.871010243,37.31795977,10.58590046,4.61481649,16.4601031,47.10733318,0.232335283,0.161247654,0,0,-1,,0.316521,6.38E-11,0.181824,5.36E-11
1.159090308,30.5469127,41.58857501,0.863163968,33.38167538,8.65244191,4.903813775,15.7619746,41.80889455,0.207159581,0.199521848,1,0,0,,0.3799,6.61E-11,0.227356,5.56E-11
1.087220584,40.17997345,35.74781788,0.866843203,32.77833637,8.824530621,4.974384785,12.02466572,49.67782851,0.234728093,-0.125247493,-1,0,0,,0.320514,6.69E-11,0.185302,5.12E-11
1.092094779,37.24427498,34.28714214,0.886348121,32.17591719,8.906130259,4.30154173,16.68052481,45.4607151,0.236103396,-0.191122781,-1,1,-1,,0.30005,6.99E-11,0.162566,5.02E-11
1.096874983,44.71814444,42.73725118,0.880836578,28.73299471,11.65061468,4.198927676,27.52930908,48.01185104,0.238076354,-0.019822904,1,1,1,,0.336574,7.11E-11,0.198712,5.63E-11
1.157042578,39.21517517,46.7007433,0.899022143,32.44495253,11.96065106,4.867258568,24.31851987,41.59179663,0.279035431,0.188163831,1,0,-1,,0.33674,5.84E-11,0.198331,4.78E-11
1.15100063,32.66524858,43.60336997,0.865780534,34.55198492,8.810364105,4.963616255,12.30651265,47.30633662,0.255157984,-0.043537822,0,-1,0,,0.340993,6.56E-11,0.202625,5.43E-11
1.152317079,30.68506457,43.64041244,0.868222643,31.0362127,12.8218036,4.347016728,28.60515925,43.39533183,0.225558863,0.076011642,-1,1,-1,,0.352746,6.46E-11,0.188471,5.14E-11
